N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;EC 4309;D;0625;20251031;20260327;0000500;BOD;BOD;186;320;J;1;;;;;W25;407;;;15MAY25 2232;
N;LYS;EC 4310;A;0855;20251027;20260326;1204000;BOD;BOD;186;320;J;1;;;;;W25;408;;;03JUN25 1508;
N;LYS;EC 4310;A;0900;20251029;20260325;0030000;BOD;BOD;156;319;J;1;;;;;W25;409;;;15MAY25 2232;
N;LYS;EC 4310;A;0920;20251031;20260327;0000500;BOD;BOD;186;320;J;1;;;;;W25;410;;;15MAY25 2232;
N;LYS;EC 4310;A;0755;20251101;20260328;0000060;BOD;BOD;156;319;J;1;;;;;W25;411;;;30JUL25 1526;
N;LYS;EC 4311;D;1920;20251026;20260322;0000007;BOD;BOD;186;320;J;1;;;;;W25;412;;;25JUL25 0845;
N;LYS;EC 4311;D;1400;20251031;20260327;0000500;BOD;BOD;186;320;J;1;;;;;W25;413;;;15MAY25 2232;
N;LYS;EC 4312;A;2215;20251026;20260322;0000007;BOD;BOD;186;320;J;1;;;;;W25;414;;;25JUL25 0845;
N;LYS;EC 4312;A;1650;20251031;20260327;0000500;BOD;BOD;186;320;J;1;;;;;W25;415;;;15MAY25 2232;
N;LYS;EC 4313;D;1455;20251026;20260322;0000007;BOD;BOD;156;319;J;1;;;;;W25;416;;;15MAY25 2232;
N;LYS;EC 4313;D;1255;20251027;20260323;1000000;BOD;BOD;186;320;J;1;;;;;W25;417;;;15MAY25 2232;
N;LYS;EC 4313;D;1250;20251028;20260326;0204000;BOD;BOD;186;320;J;1;;;;;W25;418;;;03JUN25 1508;
N;LYS;EC 4313;D;1820;20251031;20260327;0000500;BOD;BOD;156;319;J;1;;;;;W25;419;;;15MAY25 2232;
N;LYS;EC 4313;D;1520;20251105;20251126;0030000;BOD;BOD;156;319;J;1;;;;;W25;420;;;30JUL25 1402;
N;LYS;EC 4313;D;1520;20251203;20251217;0030000;BOD;BOD;156;319;J;1;;;;;W25;421;;;31JUL25 1107;
N;LYS;EC 4313;D;1520;20260225;20260325;0030000;BOD;BOD;156;319;J;1;;;;;W25;422;;;30JUL25 1402;
N;LYS;EC 4314;A;1755;20251026;20260322;0000007;BOD;BOD;156;319;J;1;;;;;W25;423;;;15MAY25 2232;
N;LYS;EC 4314;A;1550;20251027;20260326;1004000;BOD;BOD;186;320;J;1;;;;;W25;424;;;03JUN25 1510;
N;LYS;EC 4314;A;1545;20251028;20260324;0200000;BOD;BOD;156;319;J;1;;;;;W25;425;;;15MAY25 2232;
N;LYS;EC 4314;A;2125;20251031;20260327;0000500;BOD;BOD;156;319;J;1;;;;;W25;426;;;15MAY25 2232;
N;LYS;EC 4314;A;1820;20251105;20251126;0030000;BOD;BOD;156;319;J;1;;;;;W25;427;;;30JUL25 1404;
N;LYS;EC 4314;A;1820;20251203;20251217;0030000;BOD;BOD;156;319;J;1;;;;;W25;428;;;31JUL25 1108;
N;LYS;EC 4314;A;1820;20260225;20260325;0030000;BOD;BOD;156;319;J;1;;;;;W25;429;;;30JUL25 1404;
N;LYS;EC 4319;D;0600;20251027;20260323;1000000;BIA;BIA;186;320;J;1;;;;;W25;430;;;15MAY25 2232;
N;LYS;EC 4319;D;0630;20251031;20260327;0000500;BIA;BIA;186;320;J;1;;;;;W25;431;;;15MAY25 2232;
N;LYS;EC 4320;A;0855;20251027;20260323;1000000;BIA;BIA;186;320;J;1;;;;;W25;432;;;15MAY25 2232;
N;LYS;EC 4320;A;0930;20251031;20260327;0000500;BIA;BIA;186;320;J;1;;;;;W25;433;;;15MAY25 2232;
N;LYS;EC 4323;D;1120;20251026;20260322;0000007;TLS;TLS;156;319;J;1;;;;;W25;434;;;15MAY25 2232;
N;LYS;EC 4323;D;0615;20251027;20260323;1000000;TLS;TLS;186;320;J;1;;;;;W25;435;;;15MAY25 2232;
N;LYS;EC 4323;D;0605;20251028;20260324;0200000;TLS;TLS;156;319;J;1;;;;;W25;436;;;15MAY25 2232;
N;LYS;EC 4323;D;0600;20251029;20251029;0030000;TLS;TLS;186;320;J;1;;;;;W25;437;;;30JUL25 1352;
N;LYS;EC 4323;D;0620;20251030;20260326;0004000;TLS;TLS;156;319;J;1;;;;;W25;438;;;15MAY25 2232;
N;LYS;EC 4323;D;1035;20251031;20260327;0000500;TLS;TLS;156;319;J;1;;;;;W25;439;;;15MAY25 2232;
N;LYS;EC 4323;D;0700;20251108;20260328;0000060;TLS;TLS;156;319;J;1;;;;;W25;440;;;30JUL25 1406;
N;LYS;EC 4323;D;0600;20251203;20251231;0030000;TLS;TLS;186;320;J;1;;;;;W25;441;;;30JUL25 1533;
N;LYS;EC 4323;D;0600;20260218;20260325;0030000;TLS;TLS;186;320;J;1;;;;;W25;442;;;30JUL25 1352;
N;LYS;EC 4324;A;1405;20251026;20260322;0000007;TLS;TLS;156;319;J;1;;;;;W25;443;;;15MAY25 2232;
N;LYS;EC 4324;A;0850;20251027;20260324;1200000;TLS;TLS;186;320;J;1;;;;;W25;444;;;03JUN25 1510;
N;LYS;EC 4324;A;0835;20251029;20251029;0030000;TLS;TLS;186;320;J;1;;;;;W25;445;;;30JUL25 1357;
N;LYS;EC 4324;A;0900;20251030;20260326;0004000;TLS;TLS;156;319;J;1;;;;;W25;446;;;15MAY25 2232;
N;LYS;EC 4324;A;1320;20251031;20260327;0000500;TLS;TLS;156;319;J;1;;;;;W25;447;;;15MAY25 2232;
N;LYS;EC 4324;A;0945;20251108;20260103;0000060;TLS;TLS;156;319;J;1;;;;;W25;448;;;30JUL25 1405;
N;LYS;EC 4324;A;0835;20251203;20251231;0030000;TLS;TLS;186;320;J;1;;;;;W25;449;;;30JUL25 1534;
N;LYS;EC 4324;A;0945;20260214;20260328;0000060;TLS;TLS;156;319;J;1;;;;;W25;450;;;30JUL25 1405;
N;LYS;EC 4324;A;0835;20260218;20260325;0030000;TLS;TLS;186;320;J;1;;;;;W25;451;;;30JUL25 1357;
N;LYS;EC 4325;D;1940;20251026;20260322;0000007;TLS;TLS;156;319;J;1;;;;;W25;452;;;15MAY25 2232;
N;LYS;EC 4325;D;1845;20251027;20260323;1000000;TLS;TLS;156;319;J;1;;;;;W25;453;;;15MAY25 2232;
N;LYS;EC 4325;D;1740;20251028;20260324;0200000;TLS;TLS;186;320;J;1;;;;;W25;454;;;15MAY25 2232;
N;LYS;EC 4325;D;1900;20251029;20260325;0030000;TLS;TLS;156;319;J;1;;;;;W25;455;;;15MAY25 2232;
N;LYS;EC 4325;D;1910;20251030;20260326;0004000;TLS;TLS;156;319;J;1;;;;;W25;456;;;15MAY25 2232;
N;LYS;EC 4325;D;1905;20251031;20260327;0000500;TLS;TLS;156;319;J;1;;;;;W25;457;;;15MAY25 2232;
N;LYS;EC 4326;A;2225;20251026;20260322;0000007;TLS;TLS;156;319;J;1;;;;;W25;458;;;15MAY25 2232;
N;LYS;EC 4326;A;2125;20251027;20260323;1000000;TLS;TLS;156;319;J;1;;;;;W25;459;;;15MAY25 2232;
N;LYS;EC 4326;A;2025;20251028;20260324;0200000;TLS;TLS;186;320;J;1;;;;;W25;460;;;15MAY25 2232;
N;LYS;EC 4326;A;2145;20251029;20260325;0030000;TLS;TLS;156;319;J;1;;;;;W25;461;;;15MAY25 2232;
N;LYS;EC 4326;A;2155;20251030;20260326;0004000;TLS;TLS;156;319;J;1;;;;;W25;462;;;15MAY25 2232;
N;LYS;EC 4326;A;2150;20251031;20260327;0000500;TLS;TLS;156;319;J;1;;;;;W25;463;;;15MAY25 2232;
N;LYS;EC 4327;D;0610;20251030;20260326;0004000;NTE;NTE;156;319;J;1;;;;;W25;464;;;15MAY25 2232;
N;LYS;EC 4327;D;0715;20251031;20260327;0000500;NTE;NTE;186;320;J;1;;;;;W25;465;;;15MAY25 2232;
N;LYS;EC 4328;A;0915;20251030;20260326;0004000;NTE;NTE;156;319;J;1;;;;;W25;466;;;15MAY25 2232;
N;LYS;EC 4328;A;0645;20251031;20260327;0000500;NTE;NTE;186;320;J;1;;;;;W25;467;;;15MAY25 2232;
N;LYS;EC 4329;D;1645;20251027;20260323;1000000;NTE;NTE;186;320;J;1;;;;;W25;468;;;03JUN25 1508;
N;LYS;EC 4330;A;1610;20251027;20260323;1000000;NTE;NTE;186;320;J;1;;;;;W25;469;;;03JUN25 1508;
N;LYS;EC 4331;D;1835;20251026;20260322;0000007;NTE;NTE;156;319;J;1;;;;;W25;470;;;15MAY25 2232;
N;LYS;EC 4331;D;1855;20251027;20260323;1000000;NTE;NTE;186;320;J;1;;;;;W25;471;;;15MAY25 2232;
N;LYS;EC 4332;A;2140;20251026;20260322;0000007;NTE;NTE;156;319;J;1;;;;;W25;472;;;15MAY25 2232;
N;LYS;EC 4332;A;2200;20251027;20260323;1000000;NTE;NTE;186;320;J;1;;;;;W25;473;;;15MAY25 2232;
N;LYS;EC 4375;D;0610;20251026;20260322;0000007;ALC;ALC;156;319;J;1;;;;;W25;474;;;15MAY25 2232;
N;LYS;EC 4375;D;0955;20251030;20260326;0004000;ALC;ALC;156;319;J;1;;;;;W25;475;;;15MAY25 2232;
N;LYS;EC 4375;D;0635;20251101;20251101;0000060;MAH;MAH;156;319;J;1;;;;;W25;476;;;30JUL25 1406;
N;LYS;EC 4376;A;1040;20251026;20260322;0000007;ALC;ALC;156;319;J;1;;;;;W25;477;;;15MAY25 2232;
N;LYS;EC 4376;A;1715;20251029;20251029;0030000;MAH;MAH;156;319;J;1;;;;;W25;478;;;30JUL25 1403;
N;LYS;EC 4376;A;1420;20251030;20260326;0004000;ALC;ALC;156;319;J;1;;;;;W25;479;;;03JUN25 1510;
N;LYS;EC 4376;A;0955;20251101;20251101;0000060;MAH;MAH;156;319;J;1;;;;;W25;480;;;30JUL25 1410;
N;LYS;EC 4377;D;0725;20251026;20260322;0000007;ACE;ACE;186;320;J;1;;;;;W25;481;;;15MAY25 2232;
N;LYS;EC 4377;D;0715;20251029;20251112;0030000;ACE;ACE;186;320;J;1;;;;;W25;482;;;30JUL25 1354;
N;LYS;EC 4377;D;0715;20251203;20251231;0030000;ACE;ACE;186;320;J;1;;;;;W25;483;;;30JUL25 1354;
N;LYS;EC 4377;D;0715;20260204;20260325;0030000;ACE;ACE;186;320;J;1;;;;;W25;484;;;30JUL25 1354;
N;LYS;EC 4378;A;1535;20251026;20260322;0000007;ACE;ACE;186;320;J;1;;;;;W25;485;;;15MAY25 2232;
N;LYS;EC 4378;A;1530;20251029;20251112;0030000;ACE;ACE;186;320;J;1;;;;;W25;486;;;30JUL25 1403;
N;LYS;EC 4378;A;1530;20251203;20251231;0030000;ACE;ACE;186;320;J;1;;;;;W25;487;;;30JUL25 1403;
N;LYS;EC 4378;A;1530;20260204;20260325;0030000;ACE;ACE;186;320;J;1;;;;;W25;488;;;30JUL25 1403;
N;LYS;EC 4381;D;1010;20251031;20260327;0000500;BCN;BCN;186;320;J;1;;;;;W25;489;;;15MAY25 2232;
N;LYS;EC 4382;A;1340;20251031;20260327;0000500;BCN;BCN;186;320;J;1;;;;;W25;490;;;15MAY25 2232;
N;LYS;EC 4383;D;1550;20251101;20251101;0000060;BCN;BCN;156;319;J;1;;;;;W25;491;;;30JUL25 1409;
N;LYS;EC 4385;D;1335;20251026;20260322;0000007;TFS;TFS;186;320;J;1;;;;;W25;492;;;15MAY25 2232;
N;LYS;EC 4385;D;1305;20251029;20260325;0030000;TFS;TFS;186;320;J;1;;;;;W25;493;;;15MAY25 2232;
N;LYS;EC 4385;D;1310;20251101;20260328;0000060;TFS;TFS;186;320;J;1;;;;;W25;494;;;15MAY25 2232;
N;LYS;EC 4386;A;2240;20251026;20260322;0000007;TFS;TFS;186;320;J;1;;;;;W25;495;;;15MAY25 2232;
N;LYS;EC 4386;A;2210;20251029;20251119;0030000;TFS;TFS;186;320;J;1;;;;;W25;496;;;30JUL25 1406;
N;LYS;EC 4386;A;2215;20251101;20260328;0000060;TFS;TFS;186;320;J;1;;;;;W25;497;;;15MAY25 2232;
N;LYS;EC 4386;A;2210;20251126;20251126;0030000;TFS;TFS;186;320;J;1;;;;;W25;498;;;31JUL25 1056;
N;LYS;EC 4386;A;2210;20251210;20260107;0030000;TFS;TFS;186;320;J;1;;;;;W25;499;;;30JUL25 1406;
N;LYS;EC 4386;A;2210;20260204;20260325;0030000;TFS;TFS;186;320;J;1;;;;;W25;500;;;30JUL25 1406;
N;LYS;EC 4389;D;1430;20251026;20260322;0000007;MAD;MAD;186;320;J;1;;;;;W25;501;;;25JUL25 0845;
N;LYS;EC 4389;D;0935;20251027;20260323;1000000;MAD;MAD;186;320;J;1;;;;;W25;502;;;15MAY25 2232;
N;LYS;EC 4389;D;1305;20251029;20260325;0030000;MAD;MAD;156;319;J;1;;;;;W25;503;;;15MAY25 2232;
N;LYS;EC 4389;D;1410;20251030;20260326;0004000;MAD;MAD;156;319;J;1;;;;;W25;504;;;15MAY25 2232;
N;LYS;EC 4389;D;1405;20251031;20260327;0000500;MAD;MAD;156;319;J;1;;;;;W25;505;;;15MAY25 2232;
N;LYS;EC 4390;A;1850;20251026;20260322;0000007;MAD;MAD;186;320;J;1;;;;;W25;506;;;25JUL25 0845;
N;LYS;EC 4390;A;1355;20251027;20260323;1000000;MAD;MAD;186;320;J;1;;;;;W25;507;;;15MAY25 2232;
N;LYS;EC 4390;A;1830;20251030;20260327;0004500;MAD;MAD;156;319;J;1;;;;;W25;508;;;03JUN25 1510;
N;LYS;EC 4390;A;1730;20251203;20251231;0030000;MAD;MAD;156;319;J;1;;;;;W25;509;;;31JUL25 1121;
N;LYS;EC 4390;A;1730;20260218;20260325;0030000;MAD;MAD;156;319;J;1;;;;;W25;510;;;30JUL25 1403;
N;LYS;EC 4391;D;0935;20251027;20260323;1000000;AGP;AGP;186;320;J;1;;;;;W25;511;;;15MAY25 2232;
N;LYS;EC 4391;D;1600;20251031;20260327;0000500;AGP;AGP;156;319;J;1;;;;;W25;512;;;04AUG25 0850;
N;LYS;EC 4392;A;1500;20251027;20260323;1000000;AGP;AGP;186;320;J;1;;;;;W25;513;;;15MAY25 2232;
N;LYS;EC 4392;A;2120;20251031;20260327;0000500;AGP;AGP;156;319;J;1;;;;;W25;514;;;15MAY25 2232;
N;LYS;EC 4393;D;0600;20251026;20260322;0000007;ATH;ATH;156;319;J;1;;;;;W25;515;;;03JUN25 1510;
N;LYS;EC 4393;D;1520;20251030;20260326;0004000;ATH;ATH;156;319;J;1;;;;;W25;516;;;15MAY25 2232;
N;LYS;EC 4394;A;1245;20251026;20260322;0000007;ATH;ATH;156;319;J;1;;;;;W25;517;;;15MAY25 2232;
N;LYS;EC 4394;A;2205;20251030;20260326;0004000;ATH;ATH;156;319;J;1;;;;;W25;518;;;15MAY25 2232;
N;LYS;EC 4395;D;1600;20251026;20260322;0000007;BIQ;BIQ;156;319;J;1;;;;;W25;519;;;15MAY25 2232;
N;LYS;EC 4395;D;1215;20251031;20260327;0000500;BIQ;BIQ;156;319;J;1;;;;;W25;520;;;15MAY25 2232;
N;LYS;EC 4396;A;1900;20251026;20260322;0000007;BIQ;BIQ;156;319;J;1;;;;;W25;521;;;15MAY25 2232;
N;LYS;EC 4396;A;1510;20251031;20260327;0000500;BIQ;BIQ;156;319;J;1;;;;;W25;522;;;15MAY25 2232;
N;LYS;EC 4397;D;1340;20251028;20260324;0200000;RAK;RAK;186;320;J;1;;;;;W25;523;;;15MAY25 2232;
N;LYS;EC 4397;D;0600;20251101;20260328;0000060;ESU;ESU;186;320;J;1;;;;;W25;524;;;30JUL25 1406;
N;LYS;EC 4398;A;2040;20251028;20260324;0200000;RAK;RAK;186;320;J;1;;;;;W25;525;;;15MAY25 2232;
N;LYS;EC 4398;A;1300;20251101;20260328;0000060;ESU;ESU;186;320;J;1;;;;;W25;526;;;30JUL25 1306;
N;LYS;EC 4399;D;0505;20251029;20251112;0030000;LPA;LPA;186;320;J;1;;;;;W25;527;;;30JUL25 1351;
N;LYS;EC 4399;D;1355;20251101;20260103;0000060;LPA;LPA;186;320;J;1;;;;;W25;528;;;30JUL25 1309;
N;LYS;EC 4399;D;0505;20251210;20260107;0030000;LPA;LPA;186;320;J;1;;;;;W25;529;;;30JUL25 1351;
N;LYS;EC 4399;D;1350;20260110;20260328;0000060;LPA;LPA;186;320;J;1;;;;;W25;530;;;30JUL25 1309;
N;LYS;EC 4399;D;0505;20260204;20260325;0030000;LPA;LPA;186;320;J;1;;;;;W25;531;;;30JUL25 1351;
N;LYS;EC 4400;A;1345;20251029;20251112;0030000;LPA;LPA;186;320;J;1;;;;;W25;532;;;30JUL25 1351;
N;LYS;EC 4400;A;2240;20251101;20260328;0000060;TFS;TFS;186;320;J;1;;;;;W25;533;;;15MAY25 2232;
N;LYS;EC 4400;A;1345;20251210;20260107;0030000;LPA;LPA;186;320;J;1;;;;;W25;534;;;30JUL25 1351;
N;LYS;EC 4400;A;1345;20260204;20260325;0030000;LPA;LPA;186;320;J;1;;;;;W25;535;;;30JUL25 1351;
N;LYS;EC 4401;D;0640;20251028;20260324;0200000;ATH;ATH;156;319;J;1;;;;;W25;536;;;15MAY25 2232;
N;LYS;EC 4401;D;0600;20251031;20260327;0000500;ATH;ATH;156;319;J;1;;;;;W25;537;;;15MAY25 2232;
N;LYS;EC 4402;A;1205;20251028;20260324;0200000;ATH;ATH;156;319;J;1;;;;;W25;538;;;15MAY25 2232;
N;LYS;EC 4402;A;1125;20251031;20260327;0000500;ATH;ATH;156;319;J;1;;;;;W25;539;;;15MAY25 2232;
N;LYS;EC 4403;D;0600;20251026;20260322;0000007;SVQ;SVQ;156;319;J;1;;;;;W25;540;;;15MAY25 2232;
N;LYS;EC 4403;D;0940;20251030;20260326;0004000;SVQ;SVQ;156;319;J;1;;;;;W25;541;;;15MAY25 2232;
N;LYS;EC 4404;A;1110;20251026;20260322;0000007;SVQ;SVQ;156;319;J;1;;;;;W25;542;;;15MAY25 2232;
N;LYS;EC 4404;A;1455;20251030;20260326;0004000;SVQ;SVQ;156;319;J;1;;;;;W25;543;;;15MAY25 2232;
N;LYS;EC 4405;D;0935;20251028;20260324;0200000;AJA;AJA;156;319;J;1;;;;;W25;544;;;15MAY25 2232;
N;LYS;EC 4405;D;1620;20251101;20260328;0000060;TNG;TNG;156;319;J;1;;;;;W25;545;;;30JUL25 1317;
N;LYS;EC 4406;A;1505;20251028;20260324;0200000;AJA;AJA;156;319;J;1;;;;;W25;546;;;15MAY25 2232;
N;LYS;EC 4406;A;2155;20251101;20260328;0000060;AJA;AJA;156;319;J;1;;;;;W25;547;;;15MAY25 2232;
N;LYS;EC 4407;D;0530;20251101;20251101;0000060;PMO;PMO;186;320;J;1;;;;;W25;548;;;30JUL25 1406;
N;LYS;EC 4408;A;1020;20251101;20251101;0000060;PMO;PMO;186;320;J;1;;;;;W25;549;;;30JUL25 1410;
N;LYS;EC 4409;D;0605;20251027;20260323;1000000;FCO;FCO;156;319;J;1;;;;;W25;550;;;15MAY25 2232;
N;LYS;EC 4409;D;0600;20251031;20260327;0000500;FCO;FCO;156;319;J;1;;;;;W25;551;;;15MAY25 2232;
N;LYS;EC 4410;A;1000;20251027;20260323;1000000;FCO;FCO;156;319;J;1;;;;;W25;552;;;24JUL25 1405;
N;LYS;EC 4410;A;0955;20251031;20260327;0000500;FCO;FCO;156;319;J;1;;;;;W25;553;;;15MAY25 2232;
N;LYS;EC 4411;D;1445;20251027;20260323;1000000;FCO;FCO;186;320;J;1;;;;;W25;554;;;15MAY25 2232;
N;LYS;EC 4412;A;1845;20251027;20260323;1000000;FCO;FCO;186;320;J;1;;;;;W25;555;;;15MAY25 2232;
N;LYS;EC 4413;D;1810;20251026;20260322;0000007;FCO;FCO;186;320;J;1;;;;;W25;556;;;30JUL25 1404;
N;LYS;EC 4413;D;1750;20251028;20260324;0200000;FCO;FCO;186;320;J;1;;;;;W25;557;;;15MAY25 2232;
N;LYS;EC 4413;D;1810;20251029;20251112;0030000;FCO;FCO;186;320;J;1;;;;;W25;558;;;30JUL25 1404;
N;LYS;EC 4413;D;1835;20251030;20260326;0004000;FCO;FCO;186;320;J;1;;;;;W25;559;;;15MAY25 2232;
N;LYS;EC 4413;D;1805;20251031;20260327;0000500;FCO;FCO;186;320;J;1;;;;;W25;560;;;15MAY25 2232;
N;LYS;EC 4413;D;1810;20251210;20260107;0030000;FCO;FCO;186;320;J;1;;;;;W25;561;;;30JUL25 1404;
N;LYS;EC 4413;D;1810;20260211;20260325;0030000;FCO;FCO;186;320;J;1;;;;;W25;562;;;30JUL25 1404;
N;LYS;EC 4414;A;2200;20251026;20260322;0000007;FCO;FCO;186;320;J;1;;;;;W25;563;;;15MAY25 2232;
N;LYS;EC 4414;A;2150;20251028;20260324;0200000;FCO;FCO;186;320;J;1;;;;;W25;564;;;15MAY25 2232;
N;LYS;EC 4414;A;2205;20251029;20251112;0030000;FCO;FCO;156;319;J;1;;;;;W25;565;;;30JUL25 1406;
N;LYS;EC 4414;A;2235;20251030;20260326;0004000;FCO;FCO;186;320;J;1;;;;;W25;566;;;15MAY25 2232;
N;LYS;EC 4414;A;2155;20251031;20260327;0000500;FCO;FCO;186;320;J;1;;;;;W25;567;;;15MAY25 2232;
N;LYS;EC 4414;A;2205;20251210;20260107;0030000;FCO;FCO;156;319;J;1;;;;;W25;568;;;30JUL25 1406;
N;LYS;EC 4414;A;2205;20260211;20260325;0030000;FCO;FCO;156;319;J;1;;;;;W25;569;;;30JUL25 1406;
N;LYS;EC 4415;D;1150;20251026;20260322;0000007;VCE;VCE;156;319;J;1;;;;;W25;570;;;15MAY25 2232;
N;LYS;EC 4415;D;1040;20251031;20260327;0000500;VCE;VCE;156;319;J;1;;;;;W25;571;;;15MAY25 2232;
N;LYS;EC 4416;A;1510;20251026;20260322;0000007;VCE;VCE;156;319;J;1;;;;;W25;572;;;15MAY25 2232;
N;LYS;EC 4416;A;1405;20251031;20260327;0000500;VCE;VCE;156;319;J;1;;;;;W25;573;;;15MAY25 2232;
N;LYS;EC 4425;D;0625;20251030;20260328;0004060;LIS;LIS;186;320;J;1;;;;;W25;574;;;03JUN25 1510;
N;LYS;EC 4426;A;1205;20251030;20260326;0004000;LIS;LIS;186;320;J;1;;;;;W25;575;;;16JUL25 1331;
N;LYS;EC 4426;A;1220;20251101;20251108;0000060;LIS;LIS;186;320;J;1;;;;;W25;576;;;30JUL25 1408;
N;LYS;EC 4426;A;1220;20251206;20260103;0000060;LIS;LIS;186;320;J;1;;;;;W25;577;;;30JUL25 1408;
N;LYS;EC 4426;A;1220;20260214;20260328;0000060;LIS;LIS;186;320;J;1;;;;;W25;578;;;30JUL25 1408;
N;LYS;EC 4427;D;1435;20251027;20260323;1000000;LIS;LIS;186;320;J;1;;;;;W25;579;;;30JUL25 1401;
N;LYS;EC 4427;D;1540;20251028;20260324;0200000;LIS;LIS;156;319;J;1;;;;;W25;580;;;22JUL25 1012;
N;LYS;EC 4427;D;1435;20251029;20251105;0030000;LIS;LIS;186;320;J;1;;;;;W25;581;;;30JUL25 1401;
N;LYS;EC 4427;D;1430;20251031;20260327;0000500;LIS;LIS;186;320;J;1;;;;;W25;582;;;15MAY25 2233;
N;LYS;EC 4427;D;1435;20251203;20251231;0030000;LIS;LIS;186;320;J;1;;;;;W25;583;;;30JUL25 1401;
N;LYS;EC 4427;D;1435;20260211;20260325;0030000;LIS;LIS;186;320;J;1;;;;;W25;584;;;30JUL25 1401;
N;LYS;EC 4428;A;2015;20251027;20260327;1000500;LIS;LIS;186;320;J;1;;;;;W25;585;;;03JUN25 1508;
N;LYS;EC 4428;A;2135;20251028;20260324;0200000;LIS;LIS;156;319;J;1;;;;;W25;586;;;15MAY25 2233;
N;LYS;EC 4428;A;2025;20251029;20251105;0030000;LIS;LIS;186;320;J;1;;;;;W25;587;;;30JUL25 1405;
N;LYS;EC 4428;A;2025;20251203;20251231;0030000;LIS;LIS;186;320;J;1;;;;;W25;588;;;30JUL25 1405;
N;LYS;EC 4428;A;2025;20260211;20260325;0030000;LIS;LIS;186;320;J;1;;;;;W25;589;;;30JUL25 1405;
N;LYS;EC 4429;D;0650;20251026;20260322;0000007;OPO;OPO;186;320;J;1;;;;;W25;590;;;15MAY25 2233;
N;LYS;EC 4429;D;0700;20251029;20251029;0030000;OPO;OPO;156;319;J;1;;;;;W25;591;;;30JUL25 1354;
N;LYS;EC 4429;D;0700;20251203;20251231;0030000;OPO;OPO;156;319;J;1;;;;;W25;592;;;30JUL25 1354;
N;LYS;EC 4429;D;0700;20260211;20260325;0030000;OPO;OPO;156;319;J;1;;;;;W25;593;;;30JUL25 1354;
N;LYS;EC 4430;A;1150;20251026;20260322;0000007;OPO;OPO;186;320;J;1;;;;;W25;594;;;15MAY25 2233;
N;LYS;EC 4430;A;1155;20251029;20251029;0030000;OPO;OPO;156;319;J;1;;;;;W25;595;;;30JUL25 1400;
N;LYS;EC 4430;A;1155;20251203;20251231;0030000;OPO;OPO;156;319;J;1;;;;;W25;596;;;30JUL25 1400;
N;LYS;EC 4430;A;1155;20260211;20260325;0030000;OPO;OPO;156;319;J;1;;;;;W25;597;;;30JUL25 1400;
N;LYS;EC 4431;D;1630;20251027;20260323;1000000;OPO;OPO;186;320;J;1;;;;;W25;598;;;15MAY25 2233;
N;LYS;EC 4431;D;1625;20251028;20260326;0204000;OPO;OPO;186;320;J;1;;;;;W25;599;;;03JUN25 1510;
N;LYS;EC 4431;D;1730;20251031;20260327;0000500;OPO;OPO;186;320;J;1;;;;;W25;600;;;15MAY25 2233;
N;LYS;EC 4431;D;1025;20251101;20251129;0000060;OPO;OPO;156;319;J;1;;;;;W25;601;;;30JUL25 1405;
N;LYS;EC 4431;D;1025;20251213;20260110;0000060;OPO;OPO;156;319;J;1;;;;;W25;602;;;30JUL25 1405;
N;LYS;EC 4431;D;1025;20260207;20260328;0000060;OPO;OPO;156;319;J;1;;;;;W25;603;;;30JUL25 1405;
N;LYS;EC 4432;A;2125;20251027;20260326;1204000;OPO;OPO;186;320;J;1;;;;;W25;604;;;03JUN25 1510;
N;LYS;EC 4432;A;2235;20251031;20260327;0000500;OPO;OPO;186;320;J;1;;;;;W25;605;;;15MAY25 2233;
N;LYS;EC 4432;A;1525;20251101;20260328;0000060;OPO;OPO;156;319;J;1;;;;;W25;606;;;03JUN25 1510;
N;LYS;EC 4433;D;0930;20251028;20260324;0200000;FAO;FAO;156;319;J;1;;;;;W25;607;;;15MAY25 2233;
N;LYS;EC 4433;D;0535;20251108;20260328;0000060;FAO;FAO;186;320;J;1;;;;;W25;608;;;30JUL25 1406;
N;LYS;EC 4434;A;1500;20251028;20260324;0200000;FAO;FAO;156;319;J;1;;;;;W25;609;;;15MAY25 2233;
N;LYS;EC 4434;A;1115;20251108;20260328;0000060;FAO;FAO;186;320;J;1;;;;;W25;610;;;30JUL25 1408;
N;LYS;EC 4435;D;1355;20251029;20251112;0030000;FNC;FNC;186;320;J;1;;;;;W25;611;;;30JUL25 1401;
N;LYS;EC 4435;D;1355;20251101;20251108;0000060;FNC;FNC;186;320;J;1;;;;;W25;612;;;30JUL25 1406;
N;LYS;EC 4435;D;1355;20260225;20260225;0030000;FNC;FNC;186;320;J;1;;;;;W25;613;;;31JUL25 1056;
N;LYS;EC 4435;D;1355;20260228;20260328;0000060;FNC;FNC;186;320;J;1;;;;;W25;614;;;30JUL25 1406;
N;LYS;EC 4435;D;1355;20260304;20260325;0030000;FNC;FNC;186;320;J;1;;;;;W25;615;;;30JUL25 1401;
N;LYS;EC 4436;A;2140;20251029;20251112;0030000;FNC;FNC;186;320;J;1;;;;;W25;616;;;30JUL25 1405;
