N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;EC 8429;A;0855;20250902;20250911;0204000;LGW;LGW;156;319;J;1;;;;;S25;8371;;;03JUL25 1049;
N;LYS;EC 8429;A;1525;20250906;20250913;0000060;LGW;LGW;156;319;J;1;;;;;S25;8372;;;03JUL25 1051;
N;LYS;EC 8429;A;0855;20250907;20251019;0000007;LGW;LGW;186;320;J;1;;;;;S25;8373;;;22MAY25 1255;
N;LYS;EC 8429;A;0855;20250916;20250916;0200000;LGW;LGW;186;320;J;1;;;;;S25;8374;;;03JUL25 1049;
N;LYS;EC 8429;A;0855;20250918;20250923;1204000;LGW;LGW;156;319;J;1;;;;;S25;8375;;;03JUL25 1049;
N;LYS;EC 8429;A;1525;20250920;20250920;0000060;LGW;LGW;186;320;J;1;;;;;S25;8376;;;03JUL25 1051;
N;LYS;EC 8429;A;0855;20250925;20250930;1204500;LGW;LGW;156;319;J;1;;;;;S25;8377;;;03JUL25 1049;
N;LYS;EC 8429;A;1525;20250927;20251025;0000060;LGW;LGW;156;319;J;1;;;;;S25;8378;;;03JUL25 1051;
N;LYS;EC 8429;A;0855;20251002;20251023;0004000;LGW;LGW;186;320;J;1;;;;;S25;8379;;;03JUL25 1049;
N;LYS;EC 8429;A;0855;20251003;20251024;0000500;LGW;LGW;186;320;J;1;;;;;S25;8380;;;03JUL25 1049;
N;LYS;EC 8429;A;0855;20251006;20251020;1000000;LGW;LGW;186;320;J;1;;;;;S25;8381;;;03JUL25 1049;
N;LYS;EC 8429;A;0855;20251007;20251021;0200000;LGW;LGW;186;320;J;1;;;;;S25;8382;;;03JUL25 1049;
N;LYS;EC 8430;D;0500;20250330;20250331;1000007;LGW;LGW;156;319;J;1;;;;;S25;8383;;;14FEB25 1411;
N;LYS;EC 8430;D;0500;20250401;20250401;0200000;LGW;LGW;156;319;J;1;;;;;S25;8384;;;08APR25 0610;
N;LYS;EC 8430;D;0500;20250402;20250528;0030000;LGW;LGW;186;320;J;1;;;;;S25;8385;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250403;20250529;0004000;LGW;LGW;186;320;J;1;;;;;S25;8386;;;17APR25 0836;
N;LYS;EC 8430;D;0500;20250404;20250425;0000500;LGW;LGW;156;319;J;1;;;;;S25;8387;;;08APR25 0610;
N;LYS;EC 8430;D;1130;20250405;20250621;0000060;LGW;LGW;156;319;J;1;;;;;S25;8388;;;29JAN25 1510;
N;LYS;EC 8430;D;0500;20250406;20250427;0000007;LGW;LGW;186;320;J;1;;;;;S25;8389;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250407;20250505;1000000;LGW;LGW;186;320;J;1;;;;;S25;8390;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250415;20250429;0200000;LGW;LGW;156;319;J;1;;;;;S25;8391;;;08APR25 0610;
N;LYS;EC 8430;D;0500;20250502;20250511;0200507;LGW;LGW;156;319;J;1;;;;;S25;8392;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250512;20250519;1000507;LGW;LGW;156;319;J;1;;;;;S25;8393;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250513;20250513;0200000;LGW;LGW;186;320;J;1;;;;;S25;8394;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250520;20250603;0200000;LGW;LGW;156;319;J;1;;;;;S25;8395;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250523;20250530;0000500;LGW;LGW;186;320;J;1;;;;;S25;8396;;;19MAR25 1449;
N;LYS;EC 8430;D;0500;20250525;20250525;0000007;LGW;LGW;186;320;J;1;;;;;S25;8397;;;17APR25 0836;
N;LYS;EC 8430;D;0500;20250526;20250526;1000000;LGW;LGW;186;320;J;1;;;;;S25;8398;;;17APR25 0836;
N;LYS;EC 8430;D;0500;20250601;20250608;0000007;LGW;LGW;156;319;J;1;;;;;S25;8399;;;14JUN25 2259;
N;LYS;EC 8430;D;0500;20250602;20250623;1004000;LGW;LGW;156;319;J;1;;;;;S25;8400;;;14JUN25 2259;
N;LYS;EC 8430;D;0500;20250604;20250604;0030000;LGW;LGW;156;319;J;1;;;;;S25;8401;;;10JUN25 1912;
N;LYS;EC 8430;D;0500;20250606;20250606;0000500;LGW;LGW;186;320;J;1;;;;;S25;8402;;;17APR25 0836;
N;LYS;EC 8430;D;0500;20250611;20250611;0030000;LGW;LGW;180;320;J;1;;;;;S25;8403;;;10JUN25 1912;
N;LYS;EC 8430;D;0500;20250615;20250615;0000007;LGW;LGW;186;320;J;1;;;;;S25;8404;;;14JUN25 2259;
N;LYS;EC 8430;D;0500;20250617;20250617;0200000;LGW;LGW;156;319;J;1;;;;;S25;8405;;;09JUN25 2335;
N;LYS;EC 8430;D;0500;20250618;20250618;0030000;LGW;LGW;156;319;J;1;;;;;S25;8406;;;10JUN25 1912;
N;LYS;EC 8430;D;0500;20250620;20250620;0000500;LGW;LGW;186;320;J;1;;;;;S25;8407;;;17APR25 0836;
N;LYS;EC 8430;D;0500;20250622;20250622;0000007;LGW;LGW;156;319;J;1;;;;;S25;8408;;;14JUN25 2259;
N;LYS;EC 8430;D;0500;20250624;20250630;1200500;LGW;LGW;156;319;J;1;;;;;S25;8409;;;17APR25 0836;
N;LYS;EC 8430;D;0500;20250625;20250625;0030000;LGW;LGW;156;319;J;1;;;;;S25;8410;;;23JUN25 1600;
N;LYS;EC 8430;D;0500;20250626;20250626;0004000;LGW;LGW;186;320;J;1;;;;;S25;8411;;;06MAY25 1507;
N;LYS;EC 8430;D;0500;20250628;20250830;0000060;LGW;LGW;186;320;J;1;;;;;S25;8412;;;04NOV24 1415;
N;LYS;EC 8430;D;0500;20250629;20250629;0000007;LGW;LGW;186;320;J;1;;;;;S25;8413;;;06MAY25 1507;
N;LYS;EC 8430;D;0500;20250701;20250731;1204007;LGW;LGW;156;319;J;1;;;;;S25;8414;;;20MAY25 1249;
N;LYS;EC 8430;D;0500;20250704;20250919;0000500;LGW;LGW;186;320;J;1;;;;;S25;8415;;;03JUL25 1048;
N;LYS;EC 8430;D;0500;20250709;20251022;0030000;LGW;LGW;186;320;J;1;;;;;S25;8416;;;01JUL25 2352;
N;LYS;EC 8430;D;0500;20250803;20250824;1204007;LGW;LGW;156;319;J;1;;;;;S25;8417;;;22MAY25 1304;
N;LYS;EC 8430;D;0500;20250825;20250915;1000000;LGW;LGW;186;320;J;1;;;;;S25;8418;;;03JUL25 1048;
N;LYS;EC 8430;D;0500;20250826;20250831;0200007;LGW;LGW;156;319;J;1;;;;;S25;8419;;;22MAY25 1304;
N;LYS;EC 8430;D;0500;20250828;20250828;0004000;LGW;LGW;186;320;J;1;;;;;S25;8420;;;03JUL25 1048;
N;LYS;EC 8430;D;0500;20250902;20250911;0204000;LGW;LGW;156;319;J;1;;;;;S25;8421;;;03JUL25 1048;
N;LYS;EC 8430;D;1130;20250906;20250913;0000060;LGW;LGW;156;319;J;1;;;;;S25;8422;;;03JUL25 1050;
N;LYS;EC 8430;D;0500;20250907;20251019;0000007;LGW;LGW;186;320;J;1;;;;;S25;8423;;;22MAY25 1304;
N;LYS;EC 8430;D;0500;20250916;20250916;0200000;LGW;LGW;186;320;J;1;;;;;S25;8424;;;03JUL25 1048;
N;LYS;EC 8430;D;0500;20250918;20250923;1204000;LGW;LGW;156;319;J;1;;;;;S25;8425;;;03JUL25 1048;
N;LYS;EC 8430;D;1130;20250920;20250920;0000060;LGW;LGW;186;320;J;1;;;;;S25;8426;;;03JUL25 1050;
N;LYS;EC 8430;D;0500;20250925;20250930;1204500;LGW;LGW;156;319;J;1;;;;;S25;8427;;;03JUL25 1048;
N;LYS;EC 8430;D;1130;20250927;20251025;0000060;LGW;LGW;156;319;J;1;;;;;S25;8428;;;03JUL25 1050;
N;LYS;EC 8430;D;0500;20251002;20251023;0004000;LGW;LGW;186;320;J;1;;;;;S25;8429;;;03JUL25 1048;
N;LYS;EC 8430;D;0500;20251003;20251024;0000500;LGW;LGW;186;320;J;1;;;;;S25;8430;;;03JUL25 1048;
N;LYS;EC 8430;D;0500;20251006;20251020;1000000;LGW;LGW;186;320;J;1;;;;;S25;8431;;;03JUL25 1048;
N;LYS;EC 8430;D;0500;20251007;20251021;0200000;LGW;LGW;186;320;J;1;;;;;S25;8432;;;03JUL25 1048;
N;LYS;EC 8433;D;1640;20250330;20250330;0000007;LGW;LGW;186;320;J;1;;;;;S25;8433;;;06APR25 0747;
N;LYS;EC 8433;D;1640;20250331;20250512;1000000;LGW;LGW;186;320;J;1;;;;;S25;8434;;;19MAR25 1453;
N;LYS;EC 8433;D;1640;20250401;20250408;0200000;LGW;LGW;186;320;J;1;;;;;S25;8435;;;05MAR25 1045;
N;LYS;EC 8433;D;1640;20250402;20250409;0030000;LGW;LGW;156;319;J;1;;;;;S25;8436;;;05MAR25 1045;
N;LYS;EC 8433;D;1655;20250403;20250410;0004000;LGW;LGW;156;319;J;1;;;;;S25;8437;;;05MAR25 1045;
N;LYS;EC 8433;D;1705;20250404;20250411;0000500;LGW;LGW;186;320;J;1;;;;;S25;8438;;;28FEB25 0821;
N;LYS;EC 8433;D;1640;20250413;20250427;0000007;LGW;LGW;186;320;J;1;;;;;S25;8439;;;06APR25 0747;
N;LYS;EC 8433;D;1640;20250415;20250430;0230000;LGW;LGW;156;319;J;1;;;;;S25;8440;;;05MAR25 1045;
N;LYS;EC 8433;D;1655;20250417;20250501;0004000;LGW;LGW;186;320;J;1;;;;;S25;8441;;;19MAR25 1453;
N;LYS;EC 8433;D;1705;20250418;20250418;0000500;LGW;LGW;156;319;J;1;;;;;S25;8442;;;28FEB25 0821;
N;LYS;EC 8433;D;1705;20250425;20250425;0000500;LGW;LGW;186;320;J;1;;;;;S25;8443;;;28FEB25 0821;
N;LYS;EC 8433;D;1705;20250502;20250516;0000500;LGW;LGW;156;319;J;1;;;;;S25;8444;;;28FEB25 0821;
N;LYS;EC 8433;D;1640;20250504;20250518;0030007;LGW;LGW;156;319;J;1;;;;;S25;8445;;;19MAR25 1453;
N;LYS;EC 8433;D;1640;20250506;20250603;0200000;LGW;LGW;186;320;J;1;;;;;S25;8446;;;09JUN25 2342;
N;LYS;EC 8433;D;1655;20250508;20250522;0004000;LGW;LGW;156;319;J;1;;;;;S25;8447;;;19MAR25 1453;
N;LYS;EC 8433;D;1640;20250519;20250526;1030000;LGW;LGW;156;319;J;1;;;;;S25;8448;;;19MAR25 1453;
N;LYS;EC 8433;D;1705;20250523;20250523;0000500;LGW;LGW;186;320;J;1;;;;;S25;8449;;;28FEB25 0821;
N;LYS;EC 8433;D;1640;20250525;20250525;0000007;LGW;LGW;186;320;J;1;;;;;S25;8450;;;19MAR25 1453;
N;LYS;EC 8433;D;1640;20250528;20250528;0030000;LGW;LGW;186;320;J;1;;;;;S25;8451;;;17APR25 0840;
N;LYS;EC 8433;D;1655;20250529;20250529;0004000;LGW;LGW;186;320;J;1;;;;;S25;8452;;;19MAR25 1453;
N;LYS;EC 8433;D;1640;20250601;20250601;0000007;LGW;LGW;186;320;J;1;;;;;S25;8453;;;17APR25 0840;
N;LYS;EC 8433;D;1640;20250602;20250602;1000000;LGW;LGW;156;319;J;1;;;;;S25;8454;;;10JUN25 0957;
N;LYS;EC 8433;D;1640;20250604;20250611;0030000;LGW;LGW;156;319;J;1;;;;;S25;8455;;;10JUN25 0957;
N;LYS;EC 8433;D;1655;20250605;20250619;0004000;LGW;LGW;156;319;J;1;;;;;S25;8456;;;19MAR25 1453;
N;LYS;EC 8433;D;1705;20250606;20250620;0000500;LGW;LGW;156;319;J;1;;;;;S25;8457;;;28FEB25 0821;
N;LYS;EC 8433;D;1640;20250608;20250608;0000007;LGW;LGW;156;319;J;1;;;;;S25;8458;;;17APR25 0840;
N;LYS;EC 8433;D;1640;20250610;20250610;0200000;LGW;LGW;180;320;J;1;;;;;S25;8459;;;09JUN25 2342;
N;LYS;EC 8433;D;1640;20250615;20250615;0000007;LGW;LGW;186;320;J;1;;;;;S25;8460;;;17APR25 0840;
N;LYS;EC 8433;D;1640;20250616;20250616;1000000;LGW;LGW;156;319;J;1;;;;;S25;8461;;;10JUN25 0957;
N;LYS;EC 8433;D;1640;20250617;20250630;1230000;LGW;LGW;156;319;J;1;;;;;S25;8462;;;17APR25 0840;
N;LYS;EC 8433;D;1640;20250622;20250622;0000007;LGW;LGW;156;319;J;1;;;;;S25;8463;;;17APR25 0840;
N;LYS;EC 8433;D;1640;20250627;20250704;0000500;LGW;LGW;186;320;J;1;;;;;S25;8464;;;06MAY25 1511;
N;LYS;EC 8433;D;1640;20250629;20250629;0000007;LGW;LGW;186;320;J;1;;;;;S25;8465;;;05JUL25 1105;
N;LYS;EC 8433;D;1640;20250701;20250709;1230000;LGW;LGW;156;319;J;1;;;;;S25;8466;;;20MAY25 1250;
N;LYS;EC 8433;D;1640;20250706;20250706;0000007;LGW;LGW;186;320;J;1;;;;;S25;8467;;;05JUL25 1124;
N;LYS;EC 8433;D;1640;20250711;20250718;0230500;LGW;LGW;156;319;J;1;;;;;S25;8468;;;20MAY25 1250;
N;LYS;EC 8433;D;1640;20250713;20250907;0000007;LGW;LGW;186;320;J;1;;;;;S25;8469;;;05JUL25 1105;
N;LYS;EC 8433;D;1640;20250714;20250721;1000000;LGW;LGW;186;320;J;1;;;;;S25;8470;;;06MAY25 1511;
N;LYS;EC 8433;D;1640;20250722;20250805;0200000;LGW;LGW;186;320;J;1;;;;;S25;8471;;;22MAY25 1306;
N;LYS;EC 8433;D;1640;20250723;20250728;1030000;LGW;LGW;156;319;J;1;;;;;S25;8472;;;20MAY25 1250;
N;LYS;EC 8433;D;1640;20250725;20250801;0000500;LGW;LGW;186;320;J;1;;;;;S25;8473;;;22MAY25 1306;
N;LYS;EC 8433;D;1640;20250730;20250730;0030000;LGW;LGW;186;320;J;1;;;;;S25;8474;;;22MAY25 1306;
N;LYS;EC 8433;D;1640;20250804;20250811;1030500;LGW;LGW;156;319;J;1;;;;;S25;8475;;;22MAY25 1306;
N;LYS;EC 8433;D;1640;20250812;20250827;0230500;LGW;LGW;156;319;J;1;;;;;S25;8476;;;22MAY25 1306;
N;LYS;EC 8433;D;1640;20250818;20250825;1000000;LGW;LGW;186;320;J;1;;;;;S25;8477;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250829;20250829;0000500;LGW;LGW;186;320;J;1;;;;;S25;8478;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250901;20250905;1230500;LGW;LGW;156;319;J;1;;;;;S25;8479;;;03JUL25 1052;
N;LYS;EC 8433;D;1655;20250904;20250904;0004000;LGW;LGW;156;319;J;1;;;;;S25;8480;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250908;20250908;1000000;LGW;LGW;186;320;J;1;;;;;S25;8481;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250909;20250909;0200000;LGW;LGW;186;320;J;1;;;;;S25;8482;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250910;20250916;1230507;LGW;LGW;156;319;J;1;;;;;S25;8483;;;03JUL25 1052;
N;LYS;EC 8433;D;1655;20250911;20250911;0004000;LGW;LGW;186;320;J;1;;;;;S25;8484;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250917;20251022;0030000;LGW;LGW;186;320;J;1;;;;;S25;8485;;;03JUL25 1052;
N;LYS;EC 8433;D;1655;20250918;20250918;0004000;LGW;LGW;156;319;J;1;;;;;S25;8486;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250919;20250929;1200507;LGW;LGW;156;319;J;1;;;;;S25;8487;;;03JUL25 1052;
N;LYS;EC 8433;D;1655;20250925;20251023;0004000;LGW;LGW;186;320;J;1;;;;;S25;8488;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20250930;20251021;0200000;LGW;LGW;186;320;J;1;;;;;S25;8489;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20251003;20251024;0000500;LGW;LGW;186;320;J;1;;;;;S25;8490;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20251005;20251019;0000007;LGW;LGW;186;320;J;1;;;;;S25;8491;;;03JUL25 1052;
N;LYS;EC 8433;D;1640;20251006;20251020;1000000;LGW;LGW;186;320;J;1;;;;;S25;8492;;;03JUL25 1052;
N;LYS;EC 8434;A;2035;20250330;20250330;0000007;LGW;LGW;186;320;J;1;;;;;S25;8493;;;14FEB25 1411;
N;LYS;EC 8434;A;2035;20250331;20250512;1000000;LGW;LGW;186;320;J;1;;;;;S25;8494;;;19MAR25 1453;
N;LYS;EC 8434;A;2030;20250401;20250408;0200000;LGW;LGW;186;320;J;1;;;;;S25;8495;;;05MAR25 1047;
N;LYS;EC 8434;A;2035;20250402;20250430;0030000;LGW;LGW;156;319;J;1;;;;;S25;8496;;;05MAR25 1047;
N;LYS;EC 8434;A;2050;20250403;20250410;0004000;LGW;LGW;156;319;J;1;;;;;S25;8497;;;05MAR25 1047;
N;LYS;EC 8434;A;2055;20250404;20250411;0000500;LGW;LGW;186;320;J;1;;;;;S25;8498;;;28FEB25 0821;
N;LYS;EC 8434;A;2035;20250413;20250427;0000007;LGW;LGW;186;320;J;1;;;;;S25;8499;;;07APR25 1416;
N;LYS;EC 8434;A;2030;20250415;20250429;0200000;LGW;LGW;156;319;J;1;;;;;S25;8500;;;05MAR25 1047;
N;LYS;EC 8434;A;2050;20250417;20250501;0004000;LGW;LGW;186;320;J;1;;;;;S25;8501;;;19MAR25 1454;
N;LYS;EC 8434;A;2055;20250418;20250418;0000500;LGW;LGW;156;319;J;1;;;;;S25;8502;;;28FEB25 0821;
N;LYS;EC 8434;A;2055;20250425;20250425;0000500;LGW;LGW;186;320;J;1;;;;;S25;8503;;;28FEB25 0821;
N;LYS;EC 8434;A;2055;20250502;20250516;0000500;LGW;LGW;156;319;J;1;;;;;S25;8504;;;28FEB25 0821;
N;LYS;EC 8434;A;2035;20250504;20250518;0030007;LGW;LGW;156;319;J;1;;;;;S25;8505;;;19MAR25 1453;
N;LYS;EC 8434;A;2030;20250506;20250603;0200000;LGW;LGW;186;320;J;1;;;;;S25;8506;;;09JUN25 2336;
N;LYS;EC 8434;A;2050;20250508;20250522;0004000;LGW;LGW;156;319;J;1;;;;;S25;8507;;;19MAR25 1454;
N;LYS;EC 8434;A;2035;20250519;20250526;1030000;LGW;LGW;156;319;J;1;;;;;S25;8508;;;19MAR25 1453;
N;LYS;EC 8434;A;2055;20250523;20250523;0000500;LGW;LGW;186;320;J;1;;;;;S25;8509;;;28FEB25 0821;
N;LYS;EC 8434;A;2035;20250525;20250525;0000007;LGW;LGW;186;320;J;1;;;;;S25;8510;;;19MAR25 1453;
N;LYS;EC 8434;A;2035;20250528;20250528;0030000;LGW;LGW;186;320;J;1;;;;;S25;8511;;;17APR25 0839;
N;LYS;EC 8434;A;2050;20250529;20250529;0004000;LGW;LGW;186;320;J;1;;;;;S25;8512;;;19MAR25 1454;
N;LYS;EC 8434;A;2035;20250601;20250601;0000007;LGW;LGW;186;320;J;1;;;;;S25;8513;;;17APR25 0839;
N;LYS;EC 8434;A;2035;20250602;20250602;1000000;LGW;LGW;156;319;J;1;;;;;S25;8514;;;10JUN25 0956;
N;LYS;EC 8434;A;2035;20250604;20250625;0030000;LGW;LGW;156;319;J;1;;;;;S25;8515;;;10JUN25 0956;
N;LYS;EC 8434;A;2050;20250605;20250619;0004000;LGW;LGW;156;319;J;1;;;;;S25;8516;;;19MAR25 1454;
N;LYS;EC 8434;A;2055;20250606;20250620;0000500;LGW;LGW;156;319;J;1;;;;;S25;8517;;;28FEB25 0821;
N;LYS;EC 8434;A;2035;20250608;20250608;0000007;LGW;LGW;156;319;J;1;;;;;S25;8518;;;17APR25 0839;
N;LYS;EC 8434;A;2030;20250610;20250610;0200000;LGW;LGW;180;320;J;1;;;;;S25;8519;;;09JUN25 2336;
N;LYS;EC 8434;A;2035;20250615;20250615;0000007;LGW;LGW;186;320;J;1;;;;;S25;8520;;;17APR25 0839;
N;LYS;EC 8434;A;2035;20250616;20250630;1000000;LGW;LGW;156;319;J;1;;;;;S25;8521;;;10JUN25 0956;
N;LYS;EC 8434;A;2030;20250617;20250624;0200000;LGW;LGW;156;319;J;1;;;;;S25;8522;;;17APR25 0839;
N;LYS;EC 8434;A;2035;20250622;20250622;0000007;LGW;LGW;156;319;J;1;;;;;S25;8523;;;17APR25 0839;
N;LYS;EC 8434;A;2030;20250627;20250704;0000500;LGW;LGW;186;320;J;1;;;;;S25;8524;;;06MAY25 1510;
N;LYS;EC 8434;A;2035;20250629;20250629;0000007;LGW;LGW;186;320;J;1;;;;;S25;8525;;;05JUL25 1109;
N;LYS;EC 8434;A;2030;20250701;20250708;0200000;LGW;LGW;156;319;J;1;;;;;S25;8526;;;20MAY25 1249;
N;LYS;EC 8434;A;2035;20250702;20250709;1030000;LGW;LGW;156;319;J;1;;;;;S25;8527;;;20MAY25 1249;
N;LYS;EC 8434;A;2035;20250706;20250706;0000007;LGW;LGW;186;320;J;1;;;;;S25;8528;;;05JUL25 1129;
N;LYS;EC 8434;A;2030;20250711;20250718;0200500;LGW;LGW;156;319;J;1;;;;;S25;8529;;;20MAY25 1249;
N;LYS;EC 8434;A;2035;20250713;20250907;0000007;LGW;LGW;186;320;J;1;;;;;S25;8530;;;05JUL25 1109;
N;LYS;EC 8434;A;2035;20250714;20250721;1000000;LGW;LGW;186;320;J;1;;;;;S25;8531;;;06MAY25 1510;
N;LYS;EC 8434;A;2035;20250716;20250723;0030000;LGW;LGW;156;319;J;1;;;;;S25;8532;;;20MAY25 1251;
N;LYS;EC 8434;A;2030;20250722;20250805;0200000;LGW;LGW;186;320;J;1;;;;;S25;8533;;;22MAY25 1257;
N;LYS;EC 8434;A;2030;20250725;20250801;0000500;LGW;LGW;186;320;J;1;;;;;S25;8534;;;22MAY25 1257;
N;LYS;EC 8434;A;2035;20250728;20250728;1000000;LGW;LGW;156;319;J;1;;;;;S25;8535;;;20MAY25 1251;
N;LYS;EC 8434;A;2035;20250730;20250730;0030000;LGW;LGW;186;320;J;1;;;;;S25;8536;;;22MAY25 1257;
N;LYS;EC 8434;A;2035;20250804;20250813;1030000;LGW;LGW;156;319;J;1;;;;;S25;8537;;;22MAY25 1257;
N;LYS;EC 8434;A;2030;20250808;20250826;0200500;LGW;LGW;156;319;J;1;;;;;S25;8538;;;22MAY25 1257;
N;LYS;EC 8434;A;2035;20250818;20250825;1000000;LGW;LGW;186;320;J;1;;;;;S25;8539;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20250820;20250827;0030000;LGW;LGW;156;319;J;1;;;;;S25;8540;;;22MAY25 1257;
N;LYS;EC 8434;A;2030;20250829;20250829;0000500;LGW;LGW;186;320;J;1;;;;;S25;8541;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20250901;20250903;1030000;LGW;LGW;156;319;J;1;;;;;S25;8542;;;03JUL25 1053;
N;LYS;EC 8434;A;2030;20250902;20250905;0200500;LGW;LGW;156;319;J;1;;;;;S25;8543;;;03JUL25 1053;
N;LYS;EC 8434;A;2050;20250904;20250904;0004000;LGW;LGW;156;319;J;1;;;;;S25;8544;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20250908;20250908;1000000;LGW;LGW;186;320;J;1;;;;;S25;8545;;;03JUL25 1053;
N;LYS;EC 8434;A;2030;20250909;20250909;0200000;LGW;LGW;186;320;J;1;;;;;S25;8546;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20250910;20250915;1030007;LGW;LGW;156;319;J;1;;;;;S25;8547;;;03JUL25 1053;
N;LYS;EC 8434;A;2050;20250911;20250911;0004000;LGW;LGW;186;320;J;1;;;;;S25;8548;;;03JUL25 1053;
N;LYS;EC 8434;A;2030;20250912;20250926;0200500;LGW;LGW;156;319;J;1;;;;;S25;8549;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20250917;20251022;0030000;LGW;LGW;186;320;J;1;;;;;S25;8550;;;03JUL25 1053;
N;LYS;EC 8434;A;2050;20250918;20250918;0004000;LGW;LGW;156;319;J;1;;;;;S25;8551;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20250921;20250929;1000007;LGW;LGW;156;319;J;1;;;;;S25;8552;;;03JUL25 1053;
N;LYS;EC 8434;A;2050;20250925;20251023;0004000;LGW;LGW;186;320;J;1;;;;;S25;8553;;;03JUL25 1053;
N;LYS;EC 8434;A;2030;20250930;20251021;0200000;LGW;LGW;186;320;J;1;;;;;S25;8554;;;03JUL25 1053;
N;LYS;EC 8434;A;2030;20251003;20251024;0000500;LGW;LGW;186;320;J;1;;;;;S25;8555;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20251005;20251019;0000007;LGW;LGW;186;320;J;1;;;;;S25;8556;;;03JUL25 1053;
N;LYS;EC 8434;A;2035;20251006;20251020;1000000;LGW;LGW;186;320;J;1;;;;;S25;8557;;;03JUL25 1053;
N;LYS;EC 9031;A;2310;20250531;20250531;0000060;MXP;MXP;0;319;P;1;;;;;S25;8558;;;28APR25 1035;
N;LYS;EC 9040;A;1725;20250416;20250416;0030000;BER;BER;0;320;P;1;;;;;S25;8559;;;16APR25 1504;
N;LYS;EC 9040;A;1445;20250702;20250702;0030000;BSL;BSL;186;320;P;1;;;;;S25;8560;;;01JUL25 2357;
N;LYS;EC 9040;D;0930;20250417;20250417;0004000;BER;BER;0;320;P;1;;;;;S25;8561;;;16APR25 1519;
N;LYS;EC 9041;A;0510;20250502;20250502;0000500;MXP;MXP;0;320;P;1;;;;;S25;8562;;;01MAY25 2352;
N;LYS;EC 9041;A;0720;20250702;20250702;0030000;FAO;FAO;0;320;P;1;;;;;S25;8563;;;02JUL25 0016;
N;LYS;EC 9041;D;0925;20250508;20250508;0004000;MXP;MXP;0;32N;P;1;;;;;S25;8564;;;07MAY25 1326;
N;LYS;EC 9042;A;0650;20250501;20250501;0004000;BER;BER;0;320;P;1;;;;;S25;8565;;;01MAY25 0045;
N;LYS;EC 9042;D;1230;20250404;20250404;0000500;LIN;LIN;0;319;P;1;;;;;S25;8566;;;04APR25 0235;
N;LYS;EC 9043;A;0825;20250404;20250404;0000500;TLS;TLS;0;319;P;1;;;;;S25;8567;;;04APR25 0235;
N;LYS;EC 9043;A;0930;20250507;20250507;0030000;OPO;OPO;0;32N;P;1;;;;;S25;8568;;;07MAY25 0823;
N;LYS;EC 9043;D;1500;20250501;20250501;0004000;CDG;CDG;0;320;P;1;;;;;S25;8569;;;01MAY25 0047;
N;LYS;EC 9043;D;1315;20250506;20250506;0200000;MXP;MXP;0;320;P;1;;;;;S25;8570;;;06MAY25 0159;
N;LYS;EC 9043;D;1700;20250611;20250611;0030000;BER;BER;0;320;P;1;;;;;S25;8571;;;10JUN25 1804;
N;LYS;EC 9044;A;1230;20250412;20250412;0000060;CDG;CDG;0;320;P;1;;;;;S25;8572;;;12APR25 1012;
N;LYS;EC 9044;A;0750;20250426;20250426;0000060;BER;BER;0;320;P;1;;;;;S25;8573;;;26APR25 0333;
N;LYS;EC 9044;A;1800;20250611;20250611;0030000;GRZ;GRZ;0;319;P;1;;;;;S25;8574;;;10JUN25 2249;
N;LYS;EC 9044;A;1500;20250622;20250622;0000007;LGW;LGW;0;319;P;1;;;;;S25;8575;;;22JUN25 1228;
N;LYS;EC 9044;D;0915;20250503;20250503;0000060;MXP;MXP;0;320;P;1;;;;;S25;8576;;;03MAY25 0652;
N;LYS;EC 9045;A;1405;20250701;20250701;0200000;CDG;CDG;0;320;P;1;;;;;S25;8577;;;01JUL25 1207;
N;LYS;EC 9045;D;1315;20250412;20250412;0000060;CDG;CDG;0;320;P;1;;;;;S25;8578;;;12APR25 1037;
